state,county,kfr_black_female_n,kfr_black_female_mean,kfr_top20_black_female_n,kfr_top20_black_female_mean,married_black_female_n,married_black_female_mean,has_dad_black_female_n,has_dad_black_female_mean,teenbrth_black_female_n,teenbrth_black_female_mean,working_black_female_n,working_black_female_mean,proginc_black_female_n,proginc_black_female_mean,coll_black_female_n,coll_black_female_mean,wgflx_rk_black_female_n,wgflx_rk_black_female_mean,hours_wk_black_female_n,hours_wk_black_female_mean,kfr_top01_black_female_n,kfr_top01_black_female_mean,lpov_nbh_black_female_n,lpov_nbh_black_female_mean,two_par_black_female_n,two_par_black_female_mean,has_mom_black_female_n,has_mom_black_female_mean,staytract_black_female_n,staytract_black_female_mean,staycz_black_female_n,staycz_black_female_mean,stayhome_black_female_n,stayhome_black_female_mean,grad_black_female_n,grad_black_female_mean,comcoll_black_female_n,comcoll_black_female_mean,kfr_white_female_n,kfr_white_female_mean,kfr_top20_white_female_n,kfr_top20_white_female_mean,married_white_female_n,married_white_female_mean,has_dad_white_female_n,has_dad_white_female_mean,teenbrth_white_female_n,teenbrth_white_female_mean,working_white_female_n,working_white_female_mean,proginc_white_female_n,proginc_white_female_mean,coll_white_female_n,coll_white_female_mean,wgflx_rk_white_female_n,wgflx_rk_white_female_mean,hours_wk_white_female_n,hours_wk_white_female_mean,kfr_top01_white_female_n,kfr_top01_white_female_mean,lpov_nbh_white_female_n,lpov_nbh_white_female_mean,two_par_white_female_n,two_par_white_female_mean,has_mom_white_female_n,has_mom_white_female_mean,staytract_white_female_n,staytract_white_female_mean,staycz_white_female_n,staycz_white_female_mean,stayhome_white_female_n,stayhome_white_female_mean,grad_white_female_n,grad_white_female_mean,comcoll_white_female_n,comcoll_white_female_mean,kfr_black_male_n,kfr_black_male_mean,kfr_top20_black_male_n,kfr_top20_black_male_mean,married_black_male_n,married_black_male_mean,has_dad_black_male_n,has_dad_black_male_mean,working_black_male_n,working_black_male_mean,proginc_black_male_n,proginc_black_male_mean,coll_black_male_n,coll_black_male_mean,wgflx_rk_black_male_n,wgflx_rk_black_male_mean,hours_wk_black_male_n,hours_wk_black_male_mean,kfr_top01_black_male_n,kfr_top01_black_male_mean,lpov_nbh_black_male_n,lpov_nbh_black_male_mean,two_par_black_male_n,two_par_black_male_mean,has_mom_black_male_n,has_mom_black_male_mean,staytract_black_male_n,staytract_black_male_mean,staycz_black_male_n,staycz_black_male_mean,stayhome_black_male_n,stayhome_black_male_mean,grad_black_male_n,grad_black_male_mean,comcoll_black_male_n,comcoll_black_male_mean,kfr_white_male_n,kfr_white_male_mean,kfr_top20_white_male_n,kfr_top20_white_male_mean,married_white_male_n,married_white_male_mean,has_dad_white_male_n,has_dad_white_male_mean,working_white_male_n,working_white_male_mean,proginc_white_male_n,proginc_white_male_mean,coll_white_male_n,coll_white_male_mean,wgflx_rk_white_male_n,wgflx_rk_white_male_mean,hours_wk_white_male_n,hours_wk_white_male_mean,kfr_top01_white_male_n,kfr_top01_white_male_mean,lpov_nbh_white_male_n,lpov_nbh_white_male_mean,two_par_white_male_n,two_par_white_male_mean,has_mom_white_male_n,has_mom_white_male_mean,staytract_white_male_n,staytract_white_male_mean,staycz_white_male_n,staycz_white_male_mean,stayhome_white_male_n,stayhome_white_male_mean,grad_white_male_n,grad_white_male_mean,comcoll_white_male_n,comcoll_white_male_mean,kid_white_male_n,kid_white_female_n,kid_black_male_n,kid_black_female_n
35,41,20,.3736791,20,.15266067,20,.28929013,20,.77239025,20,.24072798,20,.79386884,,,,,,,,,20,-.010154994,20,.41417569,20,.67124158,20,.89294243,20,.29454035,20,.48541313,,,,,,,531,.51275975,531,.17776248,531,.5769859,531,.87267661,531,.22621007,531,.74539196,40,.032271344,68,.43907869,33,.39166856,40,25.476967,531,.0093583334,526,.38193461,531,.8293879,531,.95665097,526,.216616,526,.48132387,401,.095624976,40,.14906797,68,.53453487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575,.5278514,575,.19700438,575,.55977035,575,.86029434,575,.84014297,49,.01513321,87,.37572479,44,.44046301,49,40.050468,575,.0038054499,571,.36122903,575,.80536789,575,.94492275,571,.18102641,571,.42891517,438,.071305305,49,.058871742,87,.44526732,1335,1277,57,46
35,43,91,.41227677,91,.086106323,91,.21150932,91,.74300933,91,.25698048,91,.72200167,,,,,,,,,91,.0075684469,91,.51034498,91,.62249452,91,.87969762,91,.23575903,91,.57722747,68,.092681348,,,,,2237,.53986049,2237,.22665711,2237,.53067452,2237,.86557913,2237,.12565215,2237,.71076792,126,.065664396,234,.36993381,105,.48500845,126,28.986956,2237,.0049244398,2233,.54441917,2237,.81101513,2237,.94541878,2233,.14980459,2233,.57509625,1842,.11720533,126,.15106931,234,.48841959,116,.39329559,116,.054419924,116,.35239714,116,.6882267,116,.81056285,,,,,,,,,116,.0020646481,116,.39476523,116,.58535224,116,.89799511,116,.15323746,116,.60719305,83,.19572406,,,,,2421,.51551592,2421,.18541867,2421,.48907781,2421,.8661598,2421,.80784923,161,.019937009,275,.31966975,150,.5700537,161,36.842617,2421,.002568682,2409,.52435303,2421,.79504418,2421,.92872423,2410,.16063432,2410,.56895143,1936,.11716084,162,.10075529,275,.43292579,5412,5134,205,195
35,45,44,.47706342,44,.078656331,44,.32521084,44,.78334057,44,.25479084,44,.89960986,,,,,,,,,44,-.00031855499,44,.21112926,44,.73916078,44,.95817202,44,.27643555,44,.56265467,22,.27283174,,,,,2985,.57428533,2985,.28017059,2985,.60150653,2985,.88319629,2985,.18935588,2985,.70460182,207,.023677977,350,.36921555,155,.48050576,207,27.742611,2985,.0098697105,2971,.40893069,2985,.81987959,2985,.93680453,2971,.16509034,2971,.51812464,2330,.097786359,207,.12063432,350,.48991176,35,.32850778,35,.027208176,35,.15760712,35,.81638896,35,.64736283,,,,,,,,,35,.0025735339,32,.059785306,35,.70786411,35,.88624746,32,.2826255,32,.66545296,21,.24611659,,,,,3178,.57668293,3178,.2534095,3178,.55052733,3178,.8901543,3178,.84388894,221,.0071123769,372,.31928715,206,.57206619,221,39.8932,3178,.0065356521,3163,.39378154,3178,.82717627,3178,.9370836,3163,.1842837,3163,.50647372,2490,.10944989,221,.13413291,372,.44858825,7061,6508,76,47
35,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,.52812737,172,.20604123,172,.57076645,172,.77266777,172,.12318634,172,.76257521,,,22,.39206332,,,,,172,.0067604431,171,.38317007,172,.70653987,172,.93196929,171,.10969442,171,.29663378,120,.087759741,,,22,.63822228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,.43290025,204,.16248251,204,.36395544,204,.77160507,204,.69930154,,,23,.29355583,,,,,204,.0055820472,202,.35990581,204,.66571546,204,.89489532,202,.16843489,202,.38328165,142,.1510763,,,23,.28738692,483,494,28,13
35,49,37,.42122272,37,.058201384,37,.22752942,37,.63741106,37,.2501775,37,.81696779,,,,,,,,,37,.0026052441,37,.39012739,37,.52518719,37,.88511169,37,.1716273,37,.52908701,26,.062304787,,,,,1997,.55910939,1997,.25979912,1997,.4839766,1997,.82306951,1997,.079976648,1997,.73600167,132,.004159363,244,.58778268,113,.51868552,132,30.675535,1997,.019014394,1992,.50093526,1997,.74512994,1997,.92201489,1993,.11354463,1993,.36359429,1632,.10466599,132,.37665245,244,.66100949,31,.43431064,31,.14170139,31,.14790963,31,.84486949,31,.76098102,,,,,,,,,31,.01066233,31,.49752727,31,.60185397,31,.75051928,31,.21010326,31,.42901158,20,.054066453,,,,,2006,.5408746,2006,.25192875,2006,.45028448,2006,.82515788,2006,.794523,126,-.00064252701,224,.5023042,114,.61507916,126,35.101799,2006,.017962061,1995,.42942187,2006,.73797596,2006,.91262585,1994,.15667832,1994,.39262208,1610,.13699515,126,.23007919,224,.55805141,5092,4771,86,54
35,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,.45446679,217,.14695665,217,.48595083,217,.81108975,217,.16274098,217,.68984973,,,25,.44419116,,,,,217,.000755015,215,.28383824,217,.74188244,217,.93173361,215,.21833919,215,.3967475,138,.19756937,,,25,.44160736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,.48953521,228,.17169794,228,.49447933,228,.80778003,228,.79264307,,,20,.15096566,,,,,228,.000110474,227,.2391921,228,.70527339,228,.89804059,227,.21767378,227,.35477105,152,.17876263,,,20,.39370573,710,649,13,11
35,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,.53558886,187,.1996145,187,.50894922,187,.92046469,187,.17076848,187,.7201162,,,24,.73777032,,,,,187,.015727608,187,.34132808,187,.83971357,187,.91866213,187,.16300988,187,.33530453,140,.093441479,,,24,.82260668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,.53432101,171,.24048747,171,.48340273,171,.85442626,171,.85996509,,,26,.51522267,,,,,171,.0010585641,171,.34014553,171,.79854214,171,.94402766,171,.13385601,171,.29383665,122,.10807607,,,26,.636572,667,590,18,12
35,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,.52498841,122,.22675623,122,.49993178,122,.71662039,122,.12415842,122,.76073748,,,,,,,,,122,.01707493,122,.37962046,122,.5626483,122,.84547246,122,.095049232,122,.30236876,78,.081967138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,.569758,117,.30398697,117,.49589282,117,.76801282,117,.8075,,,,,,,,,117,.010163747,115,.33011371,117,.65985966,117,.89178896,115,.12756331,115,.30028483,78,.094185941,,,,,833,781,11,5
35,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,.49081817,178,.12036061,178,.53143585,178,.87742776,178,.16715395,178,.75253588,,,23,.056420889,,,,,178,.0068593821,174,.37200651,178,.82895929,178,.95121425,175,.16181612,175,.56817937,125,.12015735,,,23,.30145907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,.47085381,155,.11806918,155,.48599693,155,.87164652,155,.75851655,,,,,,,,,155,-.00056713301,154,.30190176,155,.76676762,155,.89599866,154,.18104921,154,.51344287,102,.13826132,,,,,1324,1267,15,23
35,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,.58946896,130,.27204537,130,.63068521,130,.85452801,130,.1976064,130,.75314701,,,27,.28758889,,,,,130,.00107006,130,.45066825,130,.80555367,130,.95463163,130,.21057311,130,.26729098,86,.077489063,,,27,.28647226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,.56193846,147,.24093136,147,.60891598,147,.92749876,147,.71677125,,,25,.17907026,,,,,147,.00089224603,145,.63315743,147,.92507225,147,.9962427,145,.25749367,145,.31886438,105,.16400793,,,25,.47370231,316,304,0,0
35,61,32,.47601989,32,.30202544,32,.43618745,32,.68229842,32,.21655557,32,.88968867,,,,,,,,,32,.003215696,32,.37417009,32,.5628491,32,.88970071,32,.053391304,32,.5930683,25,.12482989,,,,,1369,.50383103,1369,.16337287,1369,.49744281,1369,.86427677,1369,.18459594,1369,.71556693,93,.03956021,155,.32669678,70,.4890022,93,28.559803,1369,.001738837,1364,.44473758,1369,.784949,1369,.92038906,1364,.19037917,1364,.61542928,1054,.12059011,93,.13657002,155,.40546897,42,.40666795,42,.067715682,42,.29197469,42,.72656286,42,.77113408,,,,,,,,,42,.0036204371,42,.41773701,42,.69222909,42,.9652707,42,.2180036,42,.49789175,33,.2024059,,,,,1387,.4897109,1387,.14509292,1387,.4773348,1387,.85073781,1387,.79408008,95,.040081922,163,.22947855,85,.47452629,95,35.134895,1387,.002780847,1372,.39175472,1387,.77319556,1387,.92213136,1372,.18213685,1372,.5915665,1042,.12217467,95,.030829957,163,.2899262,2999,2838,87,77
36,1,1254,.40177894,1254,.081466958,1254,.16306929,1254,.47184986,1254,.36256948,1254,.83763552,57,.026384465,106,.31271288,48,.52568376,57,28.00584,1254,.002616764,1243,.28626207,1254,.32706842,1254,.85517371,1243,.18932986,1243,.72368079,895,.14197865,57,.15601979,106,.46738559,8997,.63922852,8997,.36063147,8997,.57707322,8997,.88402975,8997,.064413659,8997,.8245672,680,.012408839,1158,.65606391,603,.58668298,680,32.968395,8997,.020204481,8966,.72052675,8997,.8338657,8997,.94978428,8966,.16083609,8966,.65505409,7589,.10166055,681,.36244199,1158,.76083571,1234,.33539152,1234,.064834118,1234,.17409962,1234,.48438168,1234,.71720743,71,.052598327,113,.21665648,51,.38379207,71,23.182268,1234,.003343588,1175,.2995002,1234,.35185948,1234,.86754137,1175,.27623761,1175,.72554559,716,.23725544,72,.042430904,113,.30261844,9316,.61201167,9316,.32829204,9316,.50259161,9316,.87925267,9316,.86985397,653,.0083892262,1079,.5101043,603,.60042483,653,39.07214,9316,.018278297,9285,.706146,9316,.82503086,9316,.94578469,9285,.20905039,9285,.65043068,7807,.14506513,653,.19098791,1079,.64152098,25078,23744,5449,5045
36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095,.51694703,2095,.19116779,2095,.56562209,2095,.87168872,2095,.17096345,2095,.77399385,260,.019503875,432,.3696664,211,.40336099,260,27.116512,2095,.0043061711,2082,.28715134,2095,.81792337,2095,.94616622,2082,.24481152,2082,.53613687,1651,.075627729,260,.20152576,432,.50842333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2176,.51217997,2176,.16863397,2176,.50373757,2176,.88610107,2176,.82137221,256,.026994431,447,.23245111,226,.47254375,256,36.425545,2176,.0043061459,2163,.28544018,2176,.8065055,2176,.92034906,2163,.30326155,2163,.55184513,1730,.097174734,257,.058903396,447,.41552424,6013,5709,28,25
36,5,17877,.41638795,17877,.078726143,17877,.14849728,17877,.40716285,17877,.30468664,17877,.81046462,962,.099069707,1685,.34692925,757,.49768618,962,27.5315,17877,.00202497,17680,.2653251,17877,.2112413,17877,.80407053,17680,.22238219,17680,.69336969,13157,.19699039,963,.13434868,1685,.46183842,5079,.62233388,5079,.36497885,5079,.49726337,5079,.80091208,5079,.072809346,5079,.7537626,361,.013611449,591,.61374182,295,.59709704,361,28.544884,5079,.025244286,5037,.63985366,5079,.70656914,5079,.90568781,5037,.21279964,5037,.70479989,4049,.18918622,362,.31111276,591,.69478983,16933,.35963398,16933,.078106374,16933,.15270285,16933,.42418966,16933,.72251427,799,.028820749,1471,.20849565,587,.47810298,799,25.669994,16933,.00136287,16269,.25977874,16933,.21201468,16933,.78782731,16275,.28087032,16275,.68510449,10805,.23863018,802,.060368735,1471,.28834584,5743,.58777326,5743,.34073573,5743,.44028652,5743,.80125684,5743,.81252629,365,.010099457,605,.49484807,317,.63589209,365,34.353519,5743,.018515341,5677,.59777749,5743,.69717097,5743,.89588213,5676,.26703238,5676,.70539576,4474,.22497508,365,.1393436,605,.56663257,14760,13531,64285,62216
36,7,307,.38477424,307,.065417856,307,.20507045,307,.56880671,307,.3056753,307,.81297988,28,.1554604,43,.30121154,26,.43973842,28,27.487452,307,.0058162808,301,.29999521,307,.42845491,307,.85930061,301,.14278372,301,.61378384,205,.10831793,28,.16865665,43,.59805626,7348,.5651719,7348,.25555861,7348,.56409711,7348,.8576504,7348,.099470891,7348,.79217374,604,.013937563,1056,.51331824,507,.53533155,604,30.452438,7348,.012752546,7320,.5134483,7348,.80548066,7348,.94778794,7319,.16723479,7319,.56415969,6232,.088706195,605,.28801429,1056,.64800334,281,.3414278,281,.045607459,281,.24557406,281,.57556677,281,.6933434,,,21,.24067804,,,,,281,.00047245901,273,.29747057,281,.48476714,281,.9086296,273,.17760554,273,.569722,182,.1168942,,,21,.42679957,7981,.53620213,7981,.22221906,7981,.48229641,7981,.8700633,7981,.83883893,634,.015790861,1085,.43311512,590,.53244621,634,37.765457,7981,.005920379,7956,.49364156,7981,.81026965,7981,.94020522,7956,.20992632,7956,.5703094,6662,.12871717,635,.19591205,1085,.55638188,20598,19447,1010,1057
36,9,47,.3441233,47,.024862548,47,.26086229,47,.73535043,47,.35382938,47,.77318496,,,,,,,,,47,.0027406891,47,.32097724,47,.55131567,47,.82143426,47,.31563213,47,.54336667,32,.11837347,,,,,3634,.53751701,3634,.20215152,3634,.57593381,3634,.86815888,3634,.1355318,3634,.78443754,431,.037867382,710,.37747753,347,.43135625,431,28.690044,3634,.0084871119,3620,.36241338,3634,.80322856,3634,.93511331,3620,.22917354,3620,.51532727,2953,.067808248,432,.16754937,710,.51072127,58,.4453845,58,.05966619,58,.38259923,58,.68633038,58,.89714932,,,,,,,,,58,.000734217,57,.10674693,58,.55963856,58,.8712154,57,.22082749,57,.41738433,47,.12013875,,,,,3897,.53517854,3897,.18975639,3897,.52490795,3897,.88872468,3897,.83794385,435,.0071622119,694,.26819375,391,.51195395,435,36.895008,3897,.0037531459,3877,.34649575,3897,.81187719,3897,.92305589,3879,.2695201,3879,.52428305,3185,.10235646,436,.11287357,694,.40848503,10256,9699,183,125
36,11,96,.37913406,96,.097350389,96,.17693773,96,.53913838,96,.38165095,96,.83525801,,,,,,,,,96,.013920726,93,.28340992,96,.40798348,96,.86856842,93,.1607524,93,.52547884,68,.064382195,,,,,3287,.54557896,3287,.23361784,3287,.53767532,3287,.86349559,3287,.11724512,3287,.81735945,339,.028773487,573,.43040833,277,.4892132,339,28.52331,3287,.0076160519,3277,.50533158,3287,.79982656,3287,.93646449,3277,.20854989,3277,.65678298,2735,.092329152,339,.17073934,573,.56713903,84,.31918633,84,.030393865,84,.24805954,84,.55868834,84,.67594647,,,,,,,,,84,.00056434202,80,.30137035,84,.35195056,84,.79174113,80,.28910676,80,.72368658,44,.28433454,,,,,3529,.53559554,3529,.20837538,3529,.48740664,3529,.87403673,3529,.84072012,332,.016815394,558,.31468728,298,.53199887,332,36.829357,3529,.0065527158,3507,.51345825,3529,.78882766,3529,.91473973,3507,.26470676,3507,.66650099,2893,.12547718,332,.16461192,558,.43380105,9671,9368,289,278
36,13,108,.37677899,108,.078467481,108,.27096987,108,.63126957,108,.33745801,108,.78092021,,,,,,,,,108,-.001067838,107,.29026896,108,.51825196,108,.89180255,107,.24635737,107,.53331095,65,.046855867,,,,,5368,.53965765,5368,.21488118,5368,.57102585,5368,.88112611,5368,.13174528,5368,.77972627,507,.037806761,864,.45545411,418,.4592911,507,28.349695,5368,.0090320194,5339,.38757786,5368,.82196528,5368,.94080204,5339,.19813673,5339,.54177296,4382,.067563199,507,.27914163,864,.62913096,96,.34832886,96,.073764719,96,.39207265,96,.6982615,96,.7013486,,,,,,,,,96,.000124673,92,.21266982,96,.50339264,96,.80928737,92,.20666943,92,.64756817,50,.076582409,,,,,5740,.52239221,5740,.18655613,5740,.49606547,5740,.88175774,5740,.84106046,531,.022778904,882,.30453098,475,.50515771,531,36.48288,5740,.0050844979,5706,.3594121,5740,.80890775,5740,.92716062,5706,.24518952,5706,.56736898,4624,.11012458,534,.12180993,882,.47979191,15415,14617,363,349
36,15,184,.34873861,184,.051240478,184,.20690173,184,.63271189,184,.37481228,184,.73878413,,,25,.40434882,,,,,184,.0083637182,183,.20883103,184,.5511387,184,.9176349,183,.23977363,183,.58596122,140,.13321462,,,25,.54676342,3903,.53359985,3903,.21775961,3903,.52982503,3903,.84762138,3903,.16545115,3903,.77271771,324,.015021653,565,.38290581,268,.46810964,324,30.193558,3903,.006754112,3884,.4511576,3903,.79532719,3903,.94770664,3884,.17919099,3884,.60783708,3276,.077237189,324,.19402772,565,.55937493,181,.34754357,181,.081075579,181,.21196795,181,.52818966,181,.75576043,,,,,,,,,181,.0081262039,176,.24057926,181,.40503681,181,.87318438,176,.24561079,176,.59859169,124,.12059175,,,,,3957,.53337008,3957,.2023481,3957,.49108005,3957,.86443764,3957,.83972001,318,.004214399,534,.32104596,301,.52409977,318,37.965992,3957,.0096767824,3938,.45612526,3957,.80110812,3957,.93665618,3938,.22328778,3938,.58811116,3301,.10613651,319,.15219615,534,.42466384,10077,9517,631,589
36,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2182,.52675575,2182,.2042376,2182,.55610728,2182,.87931973,2182,.12552629,2182,.77417451,220,.045877442,381,.4094547,183,.46010053,220,28.310366,2182,.004391727,2164,.39892763,2182,.8182807,2182,.93899679,2165,.20897427,2165,.49283123,1748,.069853202,221,.15387943,381,.54960352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2280,.50841171,2280,.16250958,2280,.4963634,2280,.87463892,2280,.82235539,234,.020329831,381,.27634051,210,.50578028,234,36.317139,2280,.002183147,2258,.37515971,2280,.79778695,2280,.92330807,2259,.30041733,2259,.52782619,1804,.12120933,234,.073541358,381,.39912254,6576,6369,55,50
36,19,41,.41625941,41,.043752789,41,.23307294,41,.78191638,41,.15804845,41,.76638556,,,,,,,,,41,-.001458691,41,.20009054,41,.65492046,41,.86696702,41,.060504977,41,.42407587,30,.076230295,,,,,2955,.55069596,2955,.23838809,2955,.55133331,2955,.87569433,2955,.12450756,2955,.78697038,263,.011157185,445,.44219181,230,.45983511,263,30.319113,2955,.005673578,2940,.50444859,2955,.81793547,2955,.94230777,2940,.26634476,2940,.65567505,2464,.08743871,263,.21561328,445,.58230281,34,.60700023,34,.24414338,34,.59426266,34,.91358113,34,.90977806,,,,,,,,,34,.0053150309,34,.49677515,34,.77215356,34,.85911715,34,.21357998,34,.2696971,27,.062745817,,,,,3075,.53345543,3075,.20256174,3075,.48562613,3075,.87285775,3075,.82897604,250,.025150528,428,.35016131,231,.53024209,250,38.029999,3075,.0082761077,3057,.50014734,3075,.81072974,3075,.93788511,3056,.29718173,3056,.65450436,2471,.11846817,250,.13329183,428,.44919312,8941,8414,126,100
36,21,79,.33356041,79,.036014933,79,.20539743,79,.54431313,79,.39985222,79,.78703547,,,,,,,,,79,-.00061877898,77,.16443273,79,.46133354,79,.92238933,77,.22947738,77,.68894964,45,.13393298,,,,,1823,.56424737,1823,.24091683,1823,.51807559,1823,.86832976,1823,.080684088,1823,.77638203,153,.0034391819,265,.50746191,131,.5023824,153,29.134359,1823,.011241896,1815,.6362198,1823,.80601388,1823,.93777436,1815,.21090148,1815,.61487448,1366,.11318348,153,.22147991,265,.63474143,105,.34691596,105,.093732834,105,.19303313,105,.67045134,105,.66969484,,,,,,,,,105,-.00077747798,102,.22641626,105,.48249182,105,.81500876,102,.39344805,102,.74423826,64,.33775157,,,,,1924,.55408174,1924,.24006288,1924,.47117046,1924,.88592321,1924,.81758916,156,.016951321,292,.31362382,139,.56312221,156,37.789654,1924,.012925223,1914,.62959719,1924,.82130802,1924,.93532425,1914,.27450332,1914,.63223636,1465,.15510276,156,.13951637,292,.487804,6800,6235,543,359
36,23,28,.5186379,28,.23301972,28,.37286615,28,.84266317,28,.26123479,28,.89853567,,,,,,,,,28,.072218224,28,.37708661,28,.68164366,28,.83845705,28,.036480185,28,.40848297,20,.20460033,,,,,2013,.53844213,2013,.20700443,2013,.54729503,2013,.83492142,2013,.12930502,2013,.79580033,217,.04762046,349,.43946618,178,.50013036,217,29.437077,2013,.009923948,2006,.44576693,2013,.76677614,2013,.93179828,2007,.18799703,2007,.55283386,1672,.074652031,217,.22081332,349,.5969857,21,.36280799,21,.077672064,21,.19695209,21,.71271682,21,.88160086,,,,,,,,,21,-.000058142399,21,.54501474,21,.51238275,21,.79156941,21,.31194583,21,.74182421,,,,,,,2064,.52393109,2064,.18075866,2064,.47556707,2064,.8593353,2064,.84333807,190,.011829443,312,.28443706,178,.48506925,190,38.467949,2064,.007594421,2056,.4187752,2064,.78177071,2064,.92247194,2057,.22506478,2057,.57770127,1656,.12404747,190,.099507384,312,.43547007,5611,5320,55,50
36,25,23,.34732586,23,.10397924,23,.35259157,23,.51382798,23,.31610128,23,.62858558,,,,,,,,,23,.0018872441,22,.19103852,23,.51039785,23,.99159974,22,.028654613,22,.24750933,,,,,,,1806,.54085273,1806,.22014798,1806,.57253385,1806,.84661168,1806,.11184219,1806,.78921807,206,.038957138,319,.40790293,179,.47456697,206,29.078568,1806,.0086409338,1795,.3478207,1806,.78383011,1806,.93721831,1796,.2534892,1796,.50777239,1432,.086878613,208,.18056181,319,.53269559,20,.43889937,20,.075432278,20,.37263402,20,.89265168,20,.75579935,,,,,,,,,20,.0023765271,20,.22984372,20,.84153324,20,.94407904,20,.013033157,20,.18495661,,,,,,,1793,.5286864,1793,.21089558,1793,.51476383,1793,.86659211,1793,.80518943,192,.0067635588,291,.25554377,174,.46758467,192,37.859039,1793,.007788308,1775,.33230272,1793,.79770088,1793,.93117464,1775,.29571724,1775,.53553629,1401,.11143476,192,.053750254,291,.3883976,5295,4985,133,38
36,27,1081,.42448765,1081,.097684838,1081,.18560758,1081,.56155932,1081,.26994437,1081,.85976207,66,.07356374,106,.37062541,51,.41413742,66,26.004656,1081,.001413572,1078,.36047193,1081,.42458513,1081,.86282104,1078,.22078551,1078,.60832042,813,.2304347,66,.18882899,106,.44375724,8554,.62468529,8554,.35424936,8554,.56445032,8554,.89686739,8554,.064984329,8554,.80257487,693,.011986537,1102,.61634099,609,.58075702,693,31.432034,8554,.018740216,8523,.68217438,8554,.8417623,8554,.94488966,8523,.16842322,8523,.55313867,7206,.12863308,693,.34491867,1102,.72548509,1057,.36943859,1057,.10072944,1057,.19791681,1057,.578206,1057,.72368771,42,.072113186,78,.19514823,31,.40844193,42,25.266048,1057,.0024201579,1031,.36580878,1057,.43735528,1057,.85890806,1032,.25711015,1032,.60353541,697,.21568072,42,.074255303,78,.28551957,8994,.5959754,8994,.32559684,8994,.49196929,8994,.91135794,8994,.84086442,655,.0074593392,1093,.46513,606,.59571689,655,38.558243,8994,.015015222,8955,.67882246,8994,.85920978,8994,.947833,8956,.2128378,8956,.55418789,7493,.16472961,656,.19274725,1093,.54569006,27387,25777,3703,3600
36,29,4125,.37754714,4125,.057709083,4125,.17083736,4125,.49330944,4125,.42860642,4125,.81708676,245,.12214942,414,.31191763,189,.45227832,245,25.248686,4125,.0019766369,4076,.23003708,4125,.37323487,4125,.87980181,4076,.20072401,4076,.75554919,2648,.15901813,245,.17282896,414,.41568398,28207,.61201441,28207,.31059074,28207,.59698838,28207,.90333515,28207,.072199292,28207,.81852198,2225,.01626916,3732,.58363366,1918,.54562223,2225,31.461876,28207,.014327913,28107,.67398292,28207,.85189062,28207,.94854242,28107,.16894692,28107,.71276337,23685,.098821454,2227,.32717413,3732,.69846433,3982,.32115823,3982,.053864133,3982,.18189497,3982,.48232344,3982,.71447951,198,.010699024,329,.17980865,132,.42759478,198,24.759386,3982,.00129357,3776,.21633278,3982,.35392463,3982,.87163752,3779,.27488509,3779,.73808831,2263,.2569674,199,.061956014,329,.27316546,29736,.58931637,29736,.27309507,29736,.51636016,29736,.90517312,29736,.87132245,2224,.014057684,3703,.46999222,2085,.57295793,2224,38.567383,29736,.011165256,29606,.66434973,29736,.85036033,29736,.94519401,29608,.21364348,29608,.71560407,24834,.14294836,2227,.19292784,3703,.58508396,86606,82100,19997,19322
36,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234,.54978168,1234,.21652369,1234,.57463527,1234,.87099469,1234,.12275495,1234,.77632201,113,.0095743714,187,.43569979,101,.46464896,113,33.242119,1234,.01110282,1224,.42060742,1234,.79344052,1234,.92251939,1224,.29295659,1224,.53041571,987,.086724736,113,.22762929,187,.5790171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354,.50387961,1354,.16150428,1354,.45133865,1354,.86842811,1354,.8272236,120,.008754991,192,.25577915,110,.49345717,120,36.81382,1354,.0037855881,1346,.40100411,1354,.80490595,1354,.93644321,1346,.33919945,1346,.58070099,1065,.13471738,121,.052223958,192,.38410306,4350,4176,23,13
